quarter,Consumption_growth_forecast,Government_growth_forecast,Investment_growth_forecast,Exports_growth_forecast,Imports_growth_forecast,CPI_growth_forecast,Unemployment_rate_forecast,Population_growth_forecast,tbill_3m_forecast
2019Q1,0.39239469984346576,1.0785376186849809,-3.2933513085921806,-1.1352345030243303,-2.0362176990856735,0.24400382091032347,5.690526680060023,0.23856867199306533,1.5056770479919326
2019Q2,0.5473344513509106,0.8004246225153491,-2.796965900621835,0.37601902093661366,-1.6973609255131077,0.15560898281247382,5.611366220501811,0.20387301147375086,1.2228701856728796
2019Q3,0.690141372452455,0.7543293283176284,-2.4806490634284124,0.89808004365889,-0.43458752510744425,0.007199476722189013,5.4677179760631835,0.41545746666453587,1.2315593226355743
2019Q4,0.6292449000772757,0.7756416574882337,-2.2323729725356767,-0.1489431378548911,-1.418004565421226,0.3110349882107373,5.380975189090658,0.5226844796099811,0.8927890552181164
2020Q1,0.6216019166631261,1.298344743676613,-2.3943381048797274,1.0481203203162046,-0.221893625168347,0.19371762985081054,5.214590302467002,0.263547890369672,0.5463233455700496
2020Q2,0.6098934503979998,1.1671154037983738,-4.01969495976531,0.4898323658250785,-0.7066206345927721,0.33973864062175996,5.116018904366478,0.17487518552551146,0.4808286772872765
2020Q3,0.5058473369508725,1.0646748820865128,-3.1958164028495997,-0.0011244652430431046,-0.8261783438880048,0.45686454841174573,4.9751224331056445,0.4105734359552194,0.533906477021818
2020Q4,0.5796089482613318,1.0147414539112223,-2.891021858438748,-0.0762846885962194,-1.1086631993199028,0.32683171781302955,4.855087239505172,0.5653151086501391,0.48015929437215443
