quarter,cpi_qoq,unemp_qoq,pop_qoq,usgdp_qoq,tpuq_qoq,cons_qoq,gfcf_qoq,gov_cons_qoq,exports_qoq,imports_qoq
1995Q2,0.7668711656441785,-1.3840796326671234,0.2389651849079799,0.298322846097121,41.89100549937053,0.46626512674468,-0.23621451720163,-0.29472655507554,-2.18432223596245,0.79771296724509
1995Q3,0.19025875190257224,-0.7017578947368541,0.310733350219361,0.8507255022384363,-38.92308132304391,0.5557086001655099,-0.24192729963168,-0.8112452306418599,0.10346724505722998,-0.44569679949367996
1995Q4,0.11393847322447304,-1.4134240782128549,0.32066754052266777,0.6790820510536255,-5.96821817643558,-0.22657067557076,0.47985148156808,-0.9191434413654701,3.70484579493783,1.0634073962833601
1996Q1,0.3793626707131903,2.1505376344086002,0.17207282800535406,0.7490501226268043,38.981438605963014,1.0051803372379,2.17897123202241,0.07290661843253,0.2803034111837,2.1412374356426502
1996Q2,0.7180650037792891,-0.7017578947368541,0.22875106840773984,1.6679441018912833,-15.785660577477756,0.13613760625652,0.02550695078227,-0.00890429368922696,3.8073637364661197,-0.15617962866176
1996Q3,0.18761726078799779,2.4735053877563917,0.32527036038259016,0.8970337411311258,-18.928987387780804,-0.10971620582118,4.00274687257606,-1.53843308181969,2.0633290291899,3.78956784979589
1996Q4,0.7490636704119868,1.7241309750299694,0.3309263038860477,1.0383695301930063,4.699224219309062,1.26850533922127,4.66131300435375,-0.22464610935485999,-2.70773319006831,2.1288360216132602
1997Q1,0.4832713754646667,-4.067796748060914,0.1458519575365802,0.6454431985977394,3.4259866420715657,1.46852182503778,1.8412571005954999,0.80970478118338,5.5080840379368095,5.91348364342909
1997Q2,0.14798372179058994,-1.4134240782128549,0.22343720337665296,1.665217830555843,8.50638264426542,0.43113271387529,2.67107397285375,-0.7462833436191401,1.26289922871585,2.19493391005585
1997Q3,0.3324713705209259,-4.659494623655947,0.29490899661586134,1.2485689750959317,-8.316078713044817,1.0159334130387099,2.97615548210679,0.20475432454212,2.8374271403999103,4.1204074686437
1997Q4,0.0368188512517964,-1.1278307846679825,0.297071338450805,0.8538602727445443,26.199925355112953,0.5030175486240199,0.96505547671021,-0.02042309289738,1.7885010080219002,1.45229527830181
1998Q1,0.5888847994111046,-1.9011332244208146,0.1124061878746252,1.0037531320823412,-25.69076071244818,0.7348603880796301,-0.20843590738159,2.6542233942967197,3.20389080117422,1.25397684129069
1998Q2,2.220446049250313e-14,-3.1007790697674453,0.17208315325445422,0.9256878799962953,4.536765018778288,0.6305783288111,0.22252755951015,-1.02979150891808,1.11887885734063,0.5404533724696801
1998Q3,0.1097694840834329,-1.5999960639998423,0.2493103432226862,1.258940271371034,12.37579858326563,0.51620310928015,0.19812962324525,0.3794571811305,2.00855348274195,-2.27256597561495
1998Q4,0.43859649122803823,-2.032512195121927,0.2535750665400016,1.609196570958149,-1.4079056221658948,0.14743433004955,1.11074377936049,-0.26915439706698,3.8467794339130204,3.9635389268434897
1999Q1,0.29112081513831267,-1.6597591983602222,0.09419932541534504,0.9394337487217186,8.068582939301017,1.3610120571573898,1.1030121060978,1.10712804342458,3.58753704776635,1.8996274669499098
1999Q2,0.7619738751814209,0.0,0.18036612350176284,0.8347428958686454,-8.743226028235163,0.90950527188162,2.52086227083747,0.6387808039613999,0.14099955336153,1.85856950895395
1999Q3,0.6481814908174455,-5.063291139240511,0.28563703888042635,1.3258832295057754,-4.031264546162605,1.3143307940032,0.8018598188654,1.57311769959029,3.41934203629339,2.38474564773429
1999Q4,0.6440071556350624,-7.111106666666666,0.29873736262340245,1.6406670865683814,30.56239495457738,0.74842449733782,2.4157740626542,0.131704961791,2.71207299915356,5.03395631040888
2000Q1,0.6398862424457752,-1.4354066298848611,0.11073685759848129,0.36279340872638066,-21.137071313724565,1.0805454194100501,0.89377365741096,1.12763362157792,3.2751704629154297,2.10885819798551
2000Q2,0.4592016955139444,-2.9126212178339106,0.22327945291784612,1.8212878131352639,15.282108948218088,0.92296983396682,0.68054962989734,1.09609495899505,1.47271192069347,0.57414211813267
2000Q3,0.9142053445851062,3.499994825000252,0.2997316796773841,0.10193258635609048,-15.527215480409684,1.0615099874810199,1.19461689028153,0.46654405267414,0.8238311262061799,0.9747560845495299
2000Q4,1.0801393728222752,0.0,0.32014555299808567,0.5970387927816567,-13.094713298948324,0.32447652382892,0.4496726421955,0.6084391620062101,0.17879602715673001,-0.87875753156616
2001Q1,0.24129610479144414,1.4492753623188248,0.13147102636439367,-0.3277988076401672,-12.7610091009,0.90587977242346,2.68546417681108,1.27272277932615,-1.69039928121019,-2.70224494137458
2001Q2,1.3067400275103225,1.4285714285714235,0.28079990161054,0.624502930243831,28.662946336800687,0.45810407704127004,1.31812702958065,1.24862975425052,-1.3024853090074702,-0.70529581900675
2001Q3,0.03394433129666474,0.9389718309859241,0.355404271023807,-0.40063919531907466,-6.0190012793105545,0.27747906873116,1.21954561671326,0.28663484489594,-2.1438440958755502,-2.32184516755236
2001Q4,-0.5089921954530063,6.511618301785194,0.3482109052119986,0.2747754478590769,6.085747914345396,0.9424338449758001,-2.73590212728667,0.13539385084904001,0.35662574876909,-2.41429405088222
2002Q1,0.7162346521146112,3.9301311759882607,0.12857195311888336,0.8363586564324121,27.68635805342199,1.29323476582374,0.25208488665365997,0.69292178311162,1.6818814474202501,0.609717067519
2002Q2,1.083643752116492,-2.9411723924862354,0.2688128575359272,0.6127065840058066,-0.00042308938702495524,1.047953389787,1.34006271590472,0.40820189088144004,-0.15964988053838,4.69411121185761
2002Q3,1.1055276381909396,-2.1645064935065017,0.3408251490224057,0.4065114300350947,-12.47603143167093,0.41315470872689,1.55203930058345,0.98241742093012,2.2394460127758298,1.85734483697093
2002Q4,0.8614976805831454,0.442486745242765,0.2917102570126229,0.12360505255195608,-13.308754990380134,0.92455906344586,0.27037752068447996,0.75506587049289,-1.41061173045411,-0.23256137059526
2003Q1,1.2812089356110778,-1.3215858448640594,0.0913748215976451,0.5266419858050542,-10.098907332876328,0.61744072525531,0.89846273427891,1.09057498887263,-1.61482431216679,0.8638822321133299
2003Q2,-0.5189750243269842,2.6785713089923613,0.22214199342649454,0.885621672871495,-3.0138913811015744,0.7122407466241,0.99201711420811,0.35517498656005,-2.02335786748761,0.19195100480651
2003Q3,0.521682425823311,1.7391260113423401,0.29514718277501295,1.663199956971062,19.414641934946086,0.71089280087388,3.09360141418419,0.25777850479417996,1.2161847071999001,0.15524612951338
2003Q4,0.42166720726564133,-4.700858974358968,0.29605788247633047,1.160721398176312,38.18406928769586,0.29510338516001,2.24925316562156,0.783249654779,3.14932372194576,4.61562099534855
2004Q1,0.4844961240310086,-1.7937175692250062,0.12472215824854693,0.5666514539569345,-27.159459225996628,1.10152957063327,2.31190931502016,0.64388051146391,-0.09814610763196001,0.8865220374715901
2004Q2,0.7714561234329675,-1.8264794520547856,0.2170871139580255,0.7749523237421174,-11.863751151895595,0.2788149248591,1.56586905435975,-0.17995924091902,4.59717144377709,2.66035002322482
2004Q3,0.25518341307815273,-2.325585938344843,0.2955059654503378,0.9485938887930923,11.342591161391669,0.9132153771572501,1.44348093178514,0.8186021193818499,-0.32954089629111,2.83192221312766
2004Q4,0.7636016544702251,1.9047571428571386,0.31122014043918345,1.0202081286209586,-1.2397930510798183,0.75351780825556,1.69550283790567,0.53981087180439,-0.9727603734049199,1.12215434897784
2005Q1,0.3789074834227746,-2.80373844877283,0.11487534243099784,1.1093633541958248,-21.99780287059977,0.90381328972348,2.67801826047104,-0.53701509231292,0.9871698029606,3.29036184968067
2005Q2,0.4403900597672594,-1.4423077616494084,0.20438964151874295,0.4926244548107306,46.55246498818029,0.73591378224158,2.38264869461843,0.35303725135342,-0.36494314604649,-0.73807264438929
2005Q3,0.9708737864077444,-1.951214729327555,0.3178630720569897,0.7838140345072908,-22.96121085004129,0.65369791016074,2.66656107479139,0.5639420780282101,1.42954531239993,1.74211080674755
2005Q4,0.49627791563278123,-2.4875671641791053,0.34295791063858605,0.5555165396517348,18.550288872014285,0.99708641554414,2.10999994874914,1.10802168326422,2.31005854231742,2.2964385252898003
2006Q1,0.6172839506173089,1.0204133173680185,0.12857416664402432,1.3453837684874737,-23.528276642368915,1.13334777897442,1.82400292701618,0.39947063863188,-1.34350460588237,0.9044106309206099
2006Q2,0.4294478527607115,-4.040409090909081,0.2323266288539294,0.25875276349554,11.342471681045563,0.9302974483711399,0.8835790281114599,1.0612987080858,-0.37793134889323,2.60733251318168
2006Q3,0.06108735491754391,2.6315843490307467,0.31112247607196775,0.1499559256315619,-2.2236118876168054,0.86177248012688,-0.019726884746689998,0.32401046201844,-0.05053229963625,-0.15077320727456
2006Q4,0.27472527472527375,-2.051276923076928,0.33663489083743947,0.8594498006118778,-2.557447678993985,0.90358039375164,0.55291676509003,0.625099287722,0.756475245581,-0.03235083980417
2007Q1,1.0654490106545067,-0.5235706532161766,0.11324372669869742,0.30083566670564554,0.1264040423854862,0.67964272520306,1.4332195322277,0.39983397988425,1.0015617684937,2.14869517724825
2007Q2,0.6927710843373402,-2.1052580055399006,0.20819217694267866,0.6117619579946387,23.004792978980504,1.2190386621735798,0.7380025566488799,0.466670879862,1.51623665788385,1.5782014798666901
2007Q3,0.029913251570423682,-3.2258064516129115,0.31392092055002596,0.5760257959612325,-29.528563594861414,1.04552077220514,0.41247070382598994,1.38525589145377,-1.86153140014511,2.3981769869175498
2007Q4,0.6877990430622205,1.6666666666666607,0.34367840856635024,0.6282367318126258,12.821255342970828,1.36549748243517,1.1895214561835799,0.03398808358223,-2.35483548887174,2.07277683966857
2008Q1,0.32670032670032434,0.5464426229508268,0.14648845561036072,-0.42676432089947536,4.880401125110256,0.8561562948230499,2.26228829032937,0.89131904583616,-1.46407750809967,0.1299630426665
2008Q2,1.3321492007104752,0.5434891599722436,0.23337787760955298,0.5954282618129358,16.57715807955484,0.71882405730256,-0.62358176881911,2.1590376024905202,0.9110595411277299,0.72023840011397
2008Q3,1.1685655857434973,1.0810702118340343,0.361948181012961,-0.5252580505168858,-3.561672827791773,0.059147614164519996,-0.8644705855214501,-0.03626408918613,-0.80653687735132,-2.71884612373742
2008Q4,-0.9818076812012744,7.486636763991283,0.3780156811540092,-2.189026595298116,3.830703126434054,-0.47437786415702005,-4.21221673305058,1.43915274993933,-4.68287041206263,-6.348052324549861
2009Q1,-0.3207932341790509,19.402985074626855,0.16413279030718098,-1.1348742974823023,-8.969767464454502,-0.24079459496775002,-10.619673397626169,0.009750182823609066,-9.00322311123673,-10.16835678451624
2009Q2,0.2340550029256816,7.916662500000005,0.25293652693507696,-0.1786509506351064,-21.75722086923705,0.76667569308703,-0.47627906582086,0.78141544730403,-4.11916770950409,-1.58490035231295
2009Q3,0.23350846468181974,0.38610812301576036,0.3514052524886013,0.3511923951750484,38.955853769325266,0.83520581712122,3.0860999247336,0.52867569826489,2.6507959315354697,6.15663701854902
2009Q4,0.6406523005241915,-0.7692345857986949,0.38213421447337304,1.0809136508185713,-3.9477979388096496,0.67562030470575,4.60538126569982,0.81730397206509,2.36375676637639,3.80953998193351
2010Q1,0.49189814814816213,-2.713174418604647,0.14939905205137993,0.48450095056860043,-17.71589887381506,1.04869958472413,3.46716050835933,0.89196790121004,1.38305251815875,4.3165848879985
2010Q2,0.0,-2.788852478531745,0.24089728018112933,0.9675861183124024,3.3192536077754298,0.5901226811314301,2.10662312987164,-0.11382405100377,3.22597081852489,2.7780134099430103
2010Q3,0.719838756118607,0.8196762631014431,0.3406297718995255,0.7710849360473171,21.133462121674086,0.67944940012125,1.12828001538645,0.35342578251817003,-0.0183417060338,1.8655004104687098
2010Q4,1.0005717552887594,-3.252036585365825,0.37237359561879124,0.5251102608268665,4.152519492700746,0.88105876532829,1.74725790909828,0.69039048547878,2.39537234257483,0.39362553373862
2011Q1,0.7076139258420433,-1.6806681378431998,0.09991055160838425,-0.23720489710901127,-9.151982016111537,0.18058022388984,1.05672623222101,0.0804720751292,0.17658444807864,2.1861529527214403
2011Q2,0.9555930297920012,-0.8547051282051243,0.18708896483887738,0.6765822931436682,-3.3459511987357082,0.43580238341522004,0.85947141944107,0.37795177160279997,-1.48011514192099,0.94631929367139
2011Q3,0.33407572383072903,-3.879310512039247,0.31745322271286014,-0.022312735917140447,0.4233479297198306,0.43102441936344,0.40025705003738,0.43489848924930996,5.37968062751907,0.7864921191639901
2011Q4,0.638179800221983,1.3452915401475973,0.3450631567908813,1.1230490567579965,25.98886747444631,0.49299800978860997,0.9747700797060299,0.21888094006977998,1.27272421458357,0.9786554977873501
2012Q1,0.46870692031979466,0.442486745242765,0.16924802873596878,0.838590819971663,-22.500322437749677,0.44243450080259,2.73545420877763,0.1322856755598,-0.17626442504266002,1.78219011339368
2012Q2,0.05488474204176086,-1.3215858448640594,0.22065108758735352,0.4463347461653111,-11.6791851632142,0.026003815591299998,1.0416343850016199,-0.2725998596091,0.08465256467911,0.02698200162694
2012Q3,0.054854635216639025,-1.3392856544961917,0.35037675554068226,0.14402799732293747,2.504675573457793,0.61156350293156,-0.14187508606742,0.61804380673518,-0.6714595707800001,1.07182819607754
2012Q4,0.41118421052630527,0.0,0.3502336778065107,0.11564055376036553,11.226546405749737,0.37239420989472,0.72103207520708,-0.06743128475488,-0.25103710831898995,-0.346817800955
2013Q1,0.40950040950040734,-2.714932003849213,0.13440802724320466,0.9865606638638447,2.5615368304117814,0.19878943687583,0.54944271116923,-1.05187866351013,1.5679929936663202,1.17112910997452
2013Q2,-0.16313213703098572,0.0,0.2143611076884433,0.26763633481292626,-13.826378891558255,0.54487083231986,0.02263942202365,-0.44635440083133004,1.8172886004027298,1.05120306885293
2013Q3,0.43572984749455923,0.9302232125477428,0.35594170331427755,0.851393569084391,-1.893306627748692,0.64405390157649,0.10761478882628,0.49967810687281,-0.70582122570588,-0.45668139782915
2013Q4,0.27114967462040784,0.4608387309142259,0.36659453643728135,0.8717417534272576,14.801308544766446,0.5993382314271,0.35801247315454,0.61296956924898,1.38041801773276,0.18613488656846
2014Q1,0.7842076798269204,-0.4587247495997815,0.10629488318198987,-0.34509598528477126,-4.868487275902211,0.28471472202138,0.22955966153546,0.28778841686669,-0.33038769349484,-0.5961305412514
2014Q2,0.7512744834988094,-0.46082490602880055,0.20857648034557918,1.2918421292132942,-10.48814555681339,0.56432087720779,0.86359869011385,-0.37454827460319,5.8686381248458295,3.32049038866273
2014Q3,0.2929427430093279,-2.314819444444449,0.32141637698630543,1.2153914093167906,-9.50528782683342,0.55638053514979,1.36314215798609,0.04564744560546,1.48243198640063,0.40870581576744
2014Q4,0.13276686139138683,-3.7914598953298517,0.3421537906488137,0.5057331362120498,19.926962421264925,0.46895272184368,1.31764520957329,-0.3030417162213,0.53614539216226,0.79468582778368
2015Q1,-0.10607265977194968,1.4778324395156472,0.044263436918901,0.9004849775657187,-2.764011065255334,0.48397690389396,-4.30652175409722,1.35333841495004,-1.02592985464458,-0.45343614645183006
2015Q2,0.5840191133527961,0.9708640305405858,0.10033723216944512,0.6194050867588619,50.40255283256323,0.42082914806531,-2.7943482173157,0.10484842606483999,1.34021611360353,0.24208844862040999
2015Q3,0.607020321984697,1.9230866309176253,0.27456604135611684,0.4002450612528241,-16.615225105509356,0.70592797237338,-1.28246742134034,0.57844730660026,1.9901230053589398,-1.1964395441553999
2015Q4,0.1836306400839538,0.9433867479534674,0.33355181187535443,0.18447912646364362,27.039637397139394,0.48556826183235996,-0.8035894552222,-0.27767756034453,-0.80670798959978,0.03965440724353
2016Q1,0.15710919088767206,1.4018692243864095,0.13369123156861118,0.5795194060450148,5.849725732203792,0.31280124857938996,-1.9928426575260598,0.8163253503226899,2.24573244991521,0.25496333648202
2016Q2,0.6013071895424993,-1.382488542971816,0.2757705814457001,0.3211240684381167,46.01107874088037,0.6293813076993601,-0.72781033640758,1.05947296769137,-4.18302476647998,0.2844400768911
2016Q3,0.28586278586277825,-2.336439361515863,0.3903097343324502,0.7093902550786346,-25.11072934241536,0.49368496832311004,0.28925951321738,-0.01977370609385,2.84793977154205,1.11779569139951
2016Q4,0.3627882871210186,-1.4354066298848611,0.4060225412323204,0.5542991127484687,99.66213006360485,0.57362169390966,-1.65663173043917,0.21133012564860001,1.00249663995359,-1.8721943692343102
2017Q1,0.6196746707978429,-1.941757187293336,0.15347754601739982,0.48689021004175714,41.89548469305202,1.03304979130616,2.83092978325978,0.9873127967741899,0.69649635904944,3.2581611983838203
2017Q2,0.05132152938156498,-2.970297176747383,0.23152271242958822,0.5598725623111145,-44.25588831782825,0.9741071725681301,0.77049361417316,0.14167845906047,1.35363792326597,1.81926875702043
2017Q3,0.33341882533983735,-4.591836968971275,0.4064440116326784,0.7885241305547019,-18.688354213025438,0.8994678762109101,0.74459397745307,0.74459026672411,-3.6067133654951102,0.40789165179154996
2017Q4,0.8179959100204526,-1.0695080785833144,0.48433338828830497,1.1270466267692791,-19.515824366042857,0.64751894264745,3.10369284640685,0.84945816596668,1.78616099375528,2.42615705924169
2018Q1,0.8113590263691739,-4.324329495982193,0.21650192697444393,0.8134098018182323,182.12726533103057,0.74247941051428,0.43920853555458994,0.95007998544964,1.66271321503632,1.2504361170107
2018Q2,0.3018108651911433,0.0,0.2774120099575006,0.5308251410129694,42.03716677565528,0.6958896809370699,0.13609992311192,1.00860350457416,3.0377779687215702,1.7017905692725301
2018Q3,0.6519558676027826,0.0,0.4578108232105249,0.6236974253114314,12.113226092870487,0.49546426767594,-1.5166710628864801,0.34450079319778,-0.45948911394972,-2.5182082590442
2018Q4,0.2740408570005126,-4.519779661016954,0.5040512378137851,0.1416442191157108,-25.33034422049588,0.19245675736598,-1.32376899286104,0.69022931466786,-0.29106201008008,-1.21377757255434
2019Q1,0.42236024844719555,2.366875879696795,0.20792289533793085,0.6243180824466066,-21.82202336922847,0.27988686273872,1.80570443049088,-0.44373132300972,-0.05276445085442,2.62839046199641
2019Q2,0.816427511133111,-2.8901790236890768,0.2685998290808733,0.8351458407085399,50.560526676807704,0.1613573366848,-0.23433369970628998,-0.07011706788571,3.93843600311889,-0.49818034955873003
2019Q3,0.39263803680982257,1.1904821428571521,0.4841488995330101,1.170001856591063,-1.9545136372195127,0.5649555324183,2.11571987630296,0.81073990607674,-0.86396608708678,-0.6010572757928
2019Q4,0.41554632119285007,0.5882293771629854,0.5573508456412135,0.6818778695641736,-24.40011487044148,0.76172013696051,-0.77648424637448,0.89248950869258,-2.1011770465531003,-1.2524000182420199
2020Q1,0.1703992210321248,15.78947368421051,0.2644749168622118,-1.3163216720462723,-26.83772530426308,-1.5662581868113499,-1.61066203457078,-0.11978294793237,-1.76033386943625,0.11524665349308999
2020Q2,-0.9720534629404476,104.54545454545455,0.2075842866080091,-7.876784495711386,-38.70210974995187,-11.91784954079278,-13.964190337899929,-3.66743757073386,-17.847898591197968,-26.056882025480732
2020Q3,0.7116564417177784,-25.679037037037045,0.05708694104058498,7.762279174873354,5.771724385641042,9.96428194287109,13.94500533687672,5.41516196552844,12.517976756412699,19.43398324282466
2020Q4,0.8771929824561431,-11.960106963490702,-0.003239663750254085,1.1335151104298946,23.82856552453103,0.76739178428226,2.6137305643342,1.33693901390543,1.18113989762171,2.7975755936346
2021Q1,0.9661835748792313,-4.150947326450815,0.08121774069995702,1.3958164607909662,-33.18002217573505,0.70176781392454,3.3713959764932904,1.4378194083251399,2.65937431619711,2.70644837571776
2021Q2,0.693779904306191,-3.9370042470082023,0.21710643812145047,1.701891279127632,-7.89621589222288,0.28883540567807,1.5257672179499602,1.1337708073988,-3.43898891215079,-0.33072270468679
2021Q3,1.4017581373247934,-11.885238192017955,0.25942217751548924,0.8250528696774451,1.1364005051687887,3.82034198546215,-3.4033870359220204,0.46796454486663,-0.15929422853933,-1.01480915328693
2021Q4,1.5932521087160145,-13.953487723093595,0.5763435769541525,1.7157551628220968,-4.4218270722905295,0.9470862580561901,1.5535081016466201,0.73540971685286,3.11336152177208,4.98364196034479
2022Q1,2.052583025830268,-6.486486135865621,0.27332890677251864,-0.2547986271335234,9.083766965428453,0.67264123883976,2.0460322962129798,1.09742873747009,-0.5792296300276301,0.197383736878
2022Q2,2.30508474576272,-10.404623676033308,0.3309418965922184,0.15654700217164752,15.823112024837084,1.45707312419673,-2.68858817920065,0.11833969619328001,3.75495869632693,6.05122029404707
2022Q3,0.9719461011707509,-2.5806578980220762,0.6645205597734627,0.7218995545372753,1.3458920447780187,0.37400885745455,-1.7086717021291098,1.21894596781508,0.82727513706739,0.16243296989397
2022Q4,1.1157295996499617,0.0,0.8584284130282338,0.6902403886895891,-20.27124447415637,0.29638184897589004,-1.1515996961339399,0.94835362650229,0.14497492299554,-2.84203205664344
2023Q1,0.7139766334919972,0.6622649445208628,0.5519684600215458,0.723850896464695,11.915743944080436,0.7050136439286,0.37562804950432,0.057076577999730004,3.03673724060562,-0.64607494558543
2023Q2,0.6659505907626428,3.2894603099039355,0.5720516390727015,0.6278719587201387,-9.873568690087087,0.23262052320163,1.40335548120695,0.26869248383309,0.327200611604,1.68084061488755
2023Q3,1.1523687580025532,5.095548095257829,0.8099997339360954,1.1536060385556546,28.095761481491422,0.53265714858561,-0.6537651661277599,1.36623490832619,-0.8940985878441001,0.33237511705923
2023Q4,0.611814345991557,4.242418181818186,1.0453022051338579,0.8440571465622604,-19.345825405848938,0.09431206660774,-1.33732892359326,-0.5076429022238901,2.22151064033724,0.50648446023231
2024Q1,0.41937513105472224,2.9069827271501536,0.6345897107823406,0.2098613427756968,42.22207855149331,0.96542128717374,0.14982996017067,1.4340375706231199,-0.18025232115537,-0.27073757586304
2024Q2,0.5429108373355751,6.7796610169491345,0.652606736294481,0.8854862935244512,28.061581525542323,0.67534116756888,0.81664300560166,1.3548198673735299,-1.2332619991271399,0.0020146896055450725
2024Q3,0.47767393561786164,4.232809523809533,0.6636497413034181,0.8247780216767531,19.540983606557383,1.13740941798177,-0.45378658708443,1.3326719192376,-0.15383126135421998,-0.24924794149949
2024Q4,0.4547333608929227,2.538060784870022,0.5617787595072476,0.4598746857240599,117.03236423477783,1.01392987244679,2.14972325969018,0.58431380557433,1.7216085895846298,0.6151217041704601
2025Q1,0.7613168724279751,-1.485148588373686,0.19372618759683213,-0.16251640448184945,101.32002089337587,0.07094718315343,-1.26939495297637,-0.10716422069556,1.4139414939369999,0.88120493258863
