quarter,Consumption_growth_forecast,Government_growth_forecast,Investment_growth_forecast,Exports_growth_forecast,Imports_growth_forecast,CPI_growth_forecast,Unemployment_rate_forecast,Population_growth_forecast,tbill_3m_forecast
2019Q1,0.08157748704848367,0.9875796486423596,-3.0085133449416848,-0.5822928528095812,-2.9419416299748877,0.11837481302968925,5.718341923758288,0.45548227413839987,1.680881317526203
2019Q2,0.11609726785462282,0.9241956962643827,-3.5540082964625377,-0.9950345024579346,-3.0783311814328367,0.22182026579345673,5.899717654835721,0.4471145150353813,1.7702314136834651
2019Q3,0.15057335446085085,0.9224392225486105,-3.202090795135394,-0.7698601876623781,-2.8763466175643773,0.20117723695556042,6.071624758783516,0.45021806144850723,1.805482656362893
2019Q4,0.1576733837046017,0.9236743070455096,-2.967008085851197,-0.6968393305414025,-2.710465153298596,0.20412986082589893,6.23690972293004,0.4500482311522672,1.833351129115747
2020Q1,0.16344432389082042,0.9206494482234604,-2.746373867887854,-0.6050481340220224,-2.5761041637539774,0.19796841652203043,6.397512168962912,0.4506178024403682,1.8464631244836092
2020Q2,0.16806182148669835,0.9168842361750497,-2.549878689824432,-0.5304034379370839,-2.454808630547938,0.19243698684159458,6.555349162584577,0.4507512501613674,1.847895088871498
2020Q3,0.1720340097384735,0.9118720668001367,-2.361947970360884,-0.45344897633297476,-2.3347921475995506,0.18633224934235343,6.71063399706799,0.45094511021582884,1.8384268084871715
2020Q4,0.17544002530689906,0.9059345506972154,-2.1812953548926846,-0.37670847515737527,-2.216109984756434,0.18009730064417762,6.8632859049824,0.45113272705224317,1.819160201258466
