"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"SERIES"
"id","label","description"
"FXAUDCAD","AUD/CAD","Australian dollar to Canadian dollar daily exchange rate"
"FXCHFCAD","CHF/CAD","Swiss franc to Canadian dollar daily exchange rate"
"FXCNYCAD","CNY/CAD","Chinese renminbi to Canadian dollar daily exchange rate"
"FXEURCAD","EUR/CAD","European euro to Canadian dollar daily exchange rate"
"FXGBPCAD","GBP/CAD","UK pound sterling to Canadian dollar daily exchange rate"
"FXJPYCAD","JPY/CAD","Japanese yen to Canadian dollar daily exchange rate"
"FXMXNCAD","MXN/CAD","Mexican peso to Canadian dollar daily exchange rate"
"FXNZDCAD","NZD/CAD","New Zealand dollar to Canadian dollar daily exchange rate"
"FXSEKCAD","SEK/CAD","Swedish krona to Canadian dollar daily exchange rate"
"FXUSDCAD","USD/CAD","US dollar to Canadian dollar daily exchange rate"

"OBSERVATIONS"
"date","FXAUDCAD","FXCHFCAD","FXCNYCAD","FXEURCAD","FXGBPCAD","FXJPYCAD","FXMXNCAD","FXNZDCAD","FXSEKCAD","FXUSDCAD"
"2021-06-04","0.9345","1.3435","0.1889","1.4700","1.7124","0.01103","0.06052","0.8700","0.1459","1.2084"
"2021-06-07","0.9370","1.3449","0.1887","1.4713","1.7117","0.01105","0.06099","0.8735","0.1461","1.2073"
"2021-06-08","0.9365","1.3495","0.1890","1.4734","1.7116","0.01105","0.06125","0.8711","0.1463","1.2097"
"2021-06-09","0.9359","1.3509","0.1894","1.4741","1.7087","0.01104","0.06142","0.8689","0.1465","1.2095"
"2021-06-10","0.9373","1.3506","0.1892","1.4723","1.7120","0.01104","0.06139","0.8704","0.1465","1.2094"
"2021-06-11","0.9361","1.3518","0.1899","1.4709","1.7149","0.01107","0.06117","0.8665","0.1460","1.2148"
"2021-06-14","0.9367","1.3501","0.1898","1.4718","1.7136","0.01104","0.06095","0.8673","0.1458","1.2142"
"2021-06-15","0.9367","1.3561","0.1903","1.4774","1.7158","0.01107","0.06069","0.8679","0.1463","1.2188"
"2021-06-16","0.9373","1.3535","0.1905","1.4747","1.7173","0.01108","0.06062","0.8685","0.1455","1.2191"
"2021-06-17","0.9330","1.3464","0.1914","1.4711","1.7191","0.01118","0.06032","0.8648","0.1446","1.2341"
"2021-06-18","0.9314","1.3477","0.1925","1.4746","1.7174","0.01127","0.06021","0.8625","0.1442","1.2419"
"2021-06-21","0.9320","1.3468","0.1914","1.4741","1.7220","0.01123","0.06017","0.8648","0.1448","1.2377"
"2021-06-22","0.9306","1.3442","0.1907","1.4726","1.7203","0.01116","0.06024","0.8656","0.1453","1.2356"
"2021-06-23","0.9315","1.3392","0.1898","1.4675","1.7170","0.01108","0.06072","0.8663","0.1449","1.2287"
"2021-06-24","0.9338","1.3411","0.1903","1.4699","1.7141","0.01111","0.06161","0.8698","0.1455","1.2316"
"2021-06-25","0.9339","1.3409","0.1905","1.4685","1.7088","0.01110","0.06210","0.8698","0.1450","1.2294"
"2021-06-28","0.9333","1.3415","0.1910","1.4709","1.7134","0.01115","0.06224","0.8688","0.1451","1.2335"
"2021-06-29","0.9307","1.3442","0.1916","1.4733","1.7138","0.01120","0.06248","0.8657","0.1452","1.2384"
"2021-06-30","0.9295","1.3398","0.1919","1.4699","1.7126","0.01117","0.06228","0.8653","0.1451","1.2394"
"2021-07-02","0.9268","1.3388","0.1908","1.4638","1.7047","0.01111","0.06229","0.8657","0.1443","1.2353"
"2021-07-05","0.9294","1.3387","0.1910","1.4646","1.7096","0.01113","0.06218","0.8668","0.1444","1.2343"
"2021-07-06","0.9352","1.3468","0.1922","1.4718","1.7188","0.01125","0.06236","0.8749","0.1449","1.2446"
"2021-07-07","0.9347","1.3486","0.1928","1.4727","1.7215","0.01127","0.06245","0.8761","0.1447","1.2475"
"2021-07-08","0.9321","1.3697","0.1932","1.4855","1.7269","0.01143","0.06268","0.8718","0.1460","1.2540"
"2021-07-09","0.9333","1.3637","0.1926","1.4806","1.7290","0.01133","0.06276","0.8719","0.1454","1.2476"
"2021-07-12","0.9326","1.3624","0.1926","1.4789","1.7304","0.01131","0.06275","0.8703","0.1453","1.2471"
"2021-07-13","0.9331","1.3636","0.1934","1.4773","1.7307","0.01133","0.06250","0.8703","0.1449","1.2514"
"2021-07-14","0.9343","1.3648","0.1933","1.4778","1.7327","0.01135","0.06279","0.8787","0.1449","1.2497"
"2021-07-15","0.9342","1.3694","0.1946","1.4847","1.7396","0.01143","0.06301","0.8783","0.1450","1.2572"
"2021-07-16","0.9330","1.3696","0.1944","1.4869","1.7363","0.01143","0.06341","0.8826","0.1451","1.2593"
"2021-07-19","0.9362","1.3897","0.1966","1.5054","1.7458","0.01166","0.06373","0.8851","0.1468","1.2759"
"2021-07-20","0.9323","1.3812","0.1963","1.4988","1.7329","0.01160","0.06324","0.8796","0.1462","1.2730"
"2021-07-21","0.9246","1.3699","0.1946","1.4842","1.7230","0.01142","0.06237","0.8756","0.1448","1.2589"
"2021-07-22","0.9270","1.3678","0.1943","1.4804","1.7298","0.01141","0.06238","0.8756","0.1449","1.2567"
"2021-07-23","0.9269","1.3662","0.1941","1.4799","1.7299","0.01138","0.06273","0.8779","0.1448","1.2575"
"2021-07-26","0.9258","1.3694","0.1936","1.4813","1.7337","0.01137","0.06264","0.8777","0.1453","1.2549"
"2021-07-27","0.9262","1.3759","0.1933","1.4872","1.7434","0.01146","0.06293","0.8754","0.1460","1.2578"
"2021-07-28","0.9230","1.3750","0.1935","1.4839","1.7439","0.01141","0.06297","0.8713","0.1457","1.2566"
"2021-07-29","0.9208","1.3733","0.1928","1.4797","1.7389","0.01136","0.06271","0.8722","0.1456","1.2450"
"2021-07-30","0.9160","1.3751","0.1928","1.4788","1.7343","0.01136","0.06275","0.8699","0.1451","1.2462"
"2021-08-03","0.9265","1.3877","0.1939","1.4889","1.7450","0.01150","0.06310","0.8790","0.1459","1.2545"
"2021-08-04","0.9271","1.3854","0.1941","1.4867","1.7452","0.01147","0.06294","0.8850","0.1459","1.2545"
"2021-08-05","0.9255","1.3786","0.1934","1.4796","1.7406","0.01139","0.06271","0.8824","0.1451","1.2497"
"2021-08-06","0.9239","1.3738","0.1936","1.4768","1.7420","0.01139","0.06273","0.8810","0.1450","1.2550"
"2021-08-09","0.9225","1.3674","0.1938","1.4763","1.7414","0.01140","0.06264","0.8803","0.1445","1.2565"
"2021-08-10","0.9211","1.3589","0.1934","1.4695","1.7359","0.01134","0.06237","0.8780","0.1439","1.2540"
"2021-08-11","0.9222","1.3569","0.1930","1.4681","1.7340","0.01132","0.06266","0.8812","0.1439","1.2506"
"2021-08-12","0.9192","1.3562","0.1932","1.4692","1.7308","0.01134","0.06290","0.8771","0.1441","1.2520"
"2021-08-13","0.9221","1.3649","0.1932","1.4752","1.7339","0.01140","0.06299","0.8804","0.1448","1.2514"
"2021-08-16","0.9218","1.3776","0.1941","1.4803","1.7406","0.01151","0.06318","0.8825","0.1452","1.2569"
"2021-08-17","0.9166","1.3816","0.1946","1.4799","1.7354","0.01153","0.06316","0.8727","0.1446","1.2623"
"2021-08-18","0.9146","1.3773","0.1948","1.4789","1.7376","0.01149","0.06316","0.8703","0.1448","1.2630"
"2021-08-19","0.9161","1.3936","0.1970","1.4950","1.7475","0.01165","0.06348","0.8747","0.1454","1.2792"
"2021-08-20","0.9173","1.4011","0.1978","1.5025","1.7512","0.01171","0.06304","0.8781","0.1458","1.2856"
"2021-08-23","0.9135","1.3878","0.1956","1.4886","1.7392","0.01155","0.06227","0.8733","0.1454","1.2682"
"2021-08-24","0.9146","1.3815","0.1948","1.4813","1.7303","0.01150","0.06219","0.8760","0.1450","1.2608"
"2021-08-25","0.9166","1.3805","0.1948","1.4832","1.7329","0.01147","0.06219","0.8784","0.1451","1.2619"
"2021-08-26","0.9170","1.3781","0.1952","1.4873","1.7346","0.01149","0.06218","0.8800","0.1452","1.2651"
"2021-08-27","0.9215","1.3831","0.1952","1.4890","1.7380","0.01149","0.06236","0.8838","0.1459","1.2635"
"2021-08-30","0.9195","1.3752","0.1949","1.4867","1.7338","0.01147","0.06256","0.8825","0.1461","1.2603"
"2021-08-31","0.9228","1.3795","0.1953","1.4906","1.7365","0.01148","0.06281","0.8894","0.1464","1.2617"
"2021-09-01","0.9288","1.3777","0.1951","1.4932","1.7376","0.01146","0.06311","0.8908","0.1465","1.2607"
"2021-09-02","0.9303","1.3736","0.1947","1.4914","1.7376","0.01143","0.06296","0.8937","0.1465","1.2573"
"2021-09-03","0.9327","1.3703","0.1942","1.4880","1.7356","0.01141","0.06290","0.8952","0.1465","1.2518"
"2021-09-07","0.9328","1.3750","0.1952","1.4954","1.7399","0.01145","0.06328","0.8966","0.1471","1.2621"
"2021-09-08","0.9345","1.3754","0.1962","1.4984","1.7452","0.01150","0.06360","0.9004","0.1471","1.2676"
"2021-09-09","0.9337","1.3791","0.1960","1.4965","1.7518","0.01153","0.06349","0.9009","0.1470","1.2654"
"2021-09-10","0.9318","1.3764","0.1961","1.4934","1.7500","0.01149","0.06356","0.9009","0.1466","1.2631"
"2021-09-13","0.9324","1.3732","0.1962","1.4942","1.7519","0.01151","0.06372","0.9002","0.1469","1.2662"
"2021-09-14","0.9286","1.3769","0.1966","1.4966","1.7536","0.01154","0.06363","0.9000","0.1474","1.2661"
"2021-09-15","0.9268","1.3762","0.1967","1.4945","1.7501","0.01157","0.06362","0.8985","0.1474","1.2651"
"2021-09-16","0.9243","1.3685","0.1963","1.4904","1.7475","0.01156","0.06359","0.8969","0.1468","1.2674"
"2021-09-17","0.9264","1.3667","0.1968","1.4937","1.7504","0.01157","0.06367","0.8964","0.1468","1.2721"
"2021-09-20","0.9294","1.3820","0.1984","1.5039","1.7524","0.01172","0.06361","0.9011","0.1474","1.2828"
"2021-09-21","0.9265","1.3859","0.1980","1.5013","1.7488","0.01171","0.06361","0.8976","0.1475","1.2801"
"2021-09-22","0.9255","1.3817","0.1974","1.4961","1.7406","0.01164","0.06363","0.8956","0.1472","1.2756"
"2021-09-23","0.9237","1.3701","0.1959","1.4854","1.7377","0.01149","0.06320","0.8955","0.1466","1.2653"
"2021-09-24","0.9197","1.3709","0.1961","1.4854","1.7339","0.01145","0.06309","0.8891","0.1465","1.2680"
"2021-09-27","0.9201","1.3646","0.1957","1.4788","1.7322","0.01139","0.06284","0.8862","0.1453","1.2637"
"2021-09-28","0.9179","1.3650","0.1963","1.4811","1.7169","0.01138","0.06242","0.8821","0.1452","1.2680"
"2021-09-29","0.9162","1.3654","0.1970","1.4801","1.7123","0.01139","0.06215","0.8766","0.1451","1.2741"
"2021-10-01","0.9195","1.3609","0.1963","1.4676","1.7154","0.01140","0.06179","0.8779","0.1446","1.2654"
"2021-10-04","0.9168","1.3607","0.1952","1.4627","1.7126","0.01134","0.06125","0.8765","0.1443","1.2583"
"2021-10-05","0.9166","1.3564","0.1951","1.4587","1.7139","0.01129","0.06118","0.8760","0.1440","1.2575"
"2021-10-06","0.9155","1.3589","0.1956","1.4563","1.7120","0.01133","0.06100","0.8716","0.1432","1.2613"
"2021-10-07","0.9178","1.3537","0.1948","1.4515","1.7100","0.01126","0.06090","0.8705","0.1430","1.2558"
"2021-10-08","0.9125","1.3462","0.1937","1.4441","1.7010","0.01114","0.06033","0.8656","0.1429","1.2482"
"2021-10-12","0.9170","1.3394","0.1932","1.4375","1.6941","0.01097","0.05996","0.8648","0.1420","1.2461"
"2021-10-13","0.9169","1.3441","0.1935","1.4403","1.6973","0.01097","0.06020","0.8652","0.1427","1.2445"
"2021-10-14","0.9175","1.3405","0.1921","1.4343","1.6938","0.01089","0.06008","0.8695","0.1432","1.2372"
"2021-10-15","0.9181","1.3396","0.1923","1.4357","1.7024","0.01083","0.06055","0.8747","0.1436","1.2379"
"2021-10-18","0.9168","1.3403","0.1925","1.4367","1.6992","0.01083","0.06074","0.8757","0.1429","1.2375"
"2021-10-19","0.9236","1.3409","0.1936","1.4386","1.7060","0.01081","0.06095","0.8848","0.1434","1.2357"
"2021-10-20","0.9257","1.3399","0.1928","1.4359","1.7027","0.01079","0.06108","0.8871","0.1434","1.2329"
"2021-10-21","0.9241","1.3454","0.1931","1.4372","1.7045","0.01085","0.06090","0.8846","0.1436","1.2351"
"2021-10-22","0.9240","1.3483","0.1935","1.4379","1.7009","0.01088","0.06123","0.8833","0.1441","1.2357"
"2021-10-25","0.9273","1.3466","0.1938","1.4371","1.7039","0.01089","0.06130","0.8866","0.1438","1.2379"
"2021-10-26","0.9291","1.3453","0.1939","1.4357","1.7053","0.01084","0.06130","0.8870","0.1438","1.2376"
"2021-10-27","0.9292","1.3466","0.1933","1.4345","1.6981","0.01087","0.06112","0.8866","0.1441","1.2358"
"2021-10-28","0.9309","1.3518","0.1931","1.4408","1.7025","0.01088","0.06066","0.8888","0.1446","1.2349"
"2021-10-29","0.9310","1.3540","0.1934","1.4338","1.6982","0.01087","0.06030","0.8861","0.1444","1.2384"
"2021-11-01","0.9305","1.3574","0.1933","1.4331","1.6908","0.01084","0.05945","0.8891","0.1449","1.2368"
"2021-11-02","0.9230","1.3571","0.1938","1.4373","1.6901","0.01090","0.05976","0.8824","0.1449","1.2404"
"2021-11-03","0.9227","1.3608","0.1939","1.4383","1.6960","0.01089","0.05966","0.8863","0.1450","1.2417"
"2021-11-04","0.9214","1.3635","0.1946","1.4380","1.6821","0.01094","0.06044","0.8852","0.1450","1.2449"
"2021-11-05","0.9209","1.3627","0.1946","1.4376","1.6785","0.01097","0.06096","0.8851","0.1451","1.2452"
"2021-11-08","0.9239","1.3624","0.1947","1.4422","1.6876","0.01100","0.06121","0.8924","0.1451","1.2449"
"2021-11-09","0.9189","1.3646","0.1947","1.4426","1.6873","0.01103","0.06129","0.8876","0.1453","1.2448"
"2021-11-10","0.9159","1.3594","0.1949","1.4343","1.6767","0.01095","0.06077","0.8823","0.1437","1.2452"
"2021-11-12","0.9198","1.3634","0.1969","1.4381","1.6849","0.01103","0.06116","0.8844","0.1435","1.2565"
"2021-11-15","0.9208","1.3570","0.1961","1.4282","1.6811","0.01098","0.06070","0.8833","0.1427","1.2517"
"2021-11-16","0.9180","1.3505","0.1963","1.4228","1.6857","0.01095","0.06047","0.8786","0.1415","1.2550"
"2021-11-17","0.9159","1.3552","0.1975","1.4250","1.6975","0.01101","0.06088","0.8815","0.1421","1.2595"
"2021-11-18","0.9173","1.3623","0.1975","1.4328","1.7016","0.01104","0.06070","0.8872","0.1420","1.2615"
"2021-11-19","0.9158","1.3627","0.1979","1.4282","1.7004","0.01110","0.06073","0.8857","0.1415","1.2639"
"2021-11-22","0.9180","1.3622","0.1986","1.4265","1.6999","0.01105","0.06050","0.8839","0.1411","1.2680"
"2021-11-23","0.9174","1.3619","0.1988","1.4300","1.6992","0.01105","0.05991","0.8821","0.1407","1.2707"
"2021-11-24","0.9119","1.3554","0.1983","1.4196","1.6900","0.01099","0.05915","0.8710","0.1390","1.2677"
"2021-11-25","0.9095","1.3527","0.1981","1.4188","1.6855","0.01097","0.05872","0.8673","0.1395","1.2654"
"2021-11-26","0.9107","1.3826","0.1998","1.4437","1.7030","0.01126","0.05856","0.8708","0.1403","1.2771"
"2021-11-29","0.9103","1.3804","0.1998","1.4387","1.6981","0.01122","0.05876","0.8685","0.1404","1.2765"
"2021-11-30","0.9111","1.3914","0.2009","1.4489","1.7005","0.01132","0.05966","0.8721","0.1415","1.2792"
"2021-12-01","0.9115","1.3893","0.2006","1.4472","1.7002","0.01131","0.06000","0.8734","0.1412","1.2776"
"2021-12-02","0.9094","1.3932","0.2010","1.4502","1.7054","0.01134","0.06012","0.8729","0.1417","1.2815"
"2021-12-03","0.8994","1.3945","0.2010","1.4481","1.6966","0.01134","0.06005","0.8661","0.1402","1.2812"
"2021-12-06","0.9004","1.3818","0.2004","1.4421","1.6939","0.01127","0.06021","0.8628","0.1405","1.2780"
"2021-12-07","0.9001","1.3675","0.1988","1.4242","1.6753","0.01114","0.05996","0.8578","0.1388","1.2660"
"2021-12-08","0.9056","1.3718","0.1992","1.4326","1.6716","0.01111","0.06038","0.8602","0.1398","1.2642"
"2021-12-09","0.9077","1.3735","0.1992","1.4345","1.6773","0.01119","0.06047","0.8621","0.1400","1.2700"
"2021-12-10","0.9116","1.3797","0.1996","1.4374","1.6840","0.01121","0.06084","0.8637","0.1404","1.2714"
"2021-12-13","0.9118","1.3872","0.2009","1.4441","1.6927","0.01127","0.06109","0.8647","0.1408","1.2791"
"2021-12-14","0.9134","1.3921","0.2017","1.4486","1.6995","0.01130","0.06071","0.8669","0.1407","1.2845"
"2021-12-15","0.9196","1.3923","0.2025","1.4519","1.7054","0.01132","0.06078","0.8691","0.1414","1.2893"
"2021-12-16","0.9190","1.3880","0.2007","1.4473","1.7032","0.01124","0.06118","0.8698","0.1414","1.2782"
"2021-12-17","0.9181","1.3927","0.2015","1.4490","1.7045","0.01131","0.06192","0.8673","0.1411","1.2846"
"2021-12-20","0.9210","1.4046","0.2030","1.4608","1.7109","0.01140","0.06240","0.8695","0.1416","1.2942"
"2021-12-21","0.9231","1.3989","0.2029","1.4577","1.7131","0.01134","0.06219","0.8734","0.1414","1.2927"
"2021-12-22","0.9270","1.3973","0.2020","1.4567","1.7166","0.01126","0.06200","0.8758","0.1415","1.2865"
"2021-12-23","0.9279","1.3946","0.2012","1.4509","1.7191","0.01120","0.06203","0.8746","0.1409","1.2816"
"2021-12-24","0.9262","1.3943","0.2012","1.4502","1.7177","0.01120","0.06219","0.8739","0.1405","1.2813"
"2021-12-29","0.9279","1.3992","0.2010","1.4517","1.7256","0.01114","0.06223","0.8738","0.1416","1.2804"
"2021-12-30","0.9272","1.3969","0.2005","1.4462","1.7244","0.01110","0.06227","0.8734","0.1412","1.2776"
"2021-12-31","0.9205","1.3897","0.1995","1.4391","1.7132","0.01101","0.06209","0.8669","0.1401","1.2678"
"2022-01-04","0.9188","1.3870","0.1994","1.4347","1.7193","0.01094","0.06192","0.8644","0.1397","1.2708"
"2022-01-05","0.9225","1.3882","0.1998","1.4407","1.7251","0.01097","0.06221","0.8674","0.1402","1.2717"
"2022-01-06","0.9128","1.3849","0.1996","1.4400","1.7241","0.01100","0.06217","0.8596","0.1394","1.2741"
"2022-01-07","0.9083","1.3767","0.1986","1.4367","1.7191","0.01095","0.06207","0.8570","0.1396","1.2666"
"2022-01-10","0.9088","1.3693","0.1989","1.4351","1.7196","0.01100","0.06209","0.8560","0.1391","1.2679"
"2022-01-11","0.9065","1.3629","0.1978","1.4309","1.7153","0.01092","0.06182","0.8533","0.1391","1.2606"
"2022-01-12","0.9096","1.3660","0.1967","1.4295","1.7130","0.01090","0.06144","0.8552","0.1396","1.2510"
"2022-01-13","0.9107","1.3709","0.1963","1.4311","1.7133","0.01094","0.06134","0.8585","0.1399","1.2484"
"2022-01-14","0.9061","1.3744","0.1975","1.4329","1.7161","0.01101","0.06174","0.8548","0.1393","1.2545"
"2022-01-17","0.9030","1.3695","0.1972","1.4281","1.7089","0.01093","0.06166","0.8512","0.1388","1.2520"
"2022-01-18","0.8999","1.3667","0.1972","1.4211","1.7022","0.01093","0.06144","0.8479","0.1374","1.2529"
"2022-01-19","0.9026","1.3642","0.1969","1.4175","1.7027","0.01093","0.06112","0.8490","0.1372","1.2492"
"2022-01-20","0.9049","1.3617","0.1967","1.4136","1.7002","0.01093","0.06098","0.8464","0.1364","1.2474"
"2022-01-21","0.9025","1.3761","0.1979","1.4233","1.7011","0.01103","0.06131","0.8436","0.1366","1.2545"
"2022-01-24","0.9005","1.3849","0.1999","1.4320","1.7047","0.01112","0.06138","0.8453","0.1361","1.2656"
"2022-01-25","0.9023","1.3742","0.1996","1.4252","1.7037","0.01109","0.06112","0.8432","0.1361","1.2629"
"2022-01-26","0.9022","1.3684","0.1994","1.4218","1.7021","0.01102","0.06106","0.8423","0.1360","1.2606"
"2022-01-27","0.8961","1.3649","0.1996","1.4170","1.7012","0.01102","0.06125","0.8381","0.1356","1.2712"
"2022-01-28","0.8927","1.3720","0.2008","1.4243","1.7116","0.01108","0.06129","0.8363","0.1352","1.2772"
"2022-01-31","0.8984","1.3690","0.1999","1.4260","1.7092","0.01104","0.06158","0.8368","0.1363","1.2719"
"2022-02-01","0.9023","1.3768","0.1996","1.4287","1.7146","0.01106","0.06171","0.8410","0.1369","1.2694"
"2022-02-02","0.9047","1.3798","0.1993","1.4336","1.7206","0.01109","0.06163","0.8415","0.1379","1.2677"
"2022-02-03","0.9053","1.3781","0.1993","1.4468","1.7240","0.01104","0.06160","0.8447","0.1391","1.2679"
"2022-02-04","0.9021","1.3798","0.2006","1.4606","1.7268","0.01107","0.06165","0.8429","0.1395","1.2758"
"2022-02-07","0.9027","1.3734","0.1994","1.4507","1.7159","0.01103","0.06152","0.8406","0.1389","1.2688"
"2022-02-08","0.9064","1.3745","0.1996","1.4508","1.7215","0.01100","0.06159","0.8438","0.1389","1.2709"
"2022-02-09","0.9107","1.3731","0.1993","1.4496","1.7180","0.01098","0.06184","0.8481","0.1393","1.2680"
"2022-02-10","0.9131","1.3707","0.1995","1.4519","1.7234","0.01094","0.06196","0.8492","0.1372","1.2682"
"2022-02-11","0.9097","1.3722","0.1999","1.4459","1.7251","0.01098","0.06213","0.8473","0.1368","1.2702"
"2022-02-14","0.9074","1.3759","0.2004","1.4402","1.7228","0.01102","0.06237","0.8424","0.1357","1.2738"
"2022-02-15","0.9103","1.3768","0.2010","1.4468","1.7242","0.01102","0.06250","0.8448","0.1371","1.2741"
"2022-02-16","0.9109","1.3751","0.2002","1.4430","1.7226","0.01099","0.06242","0.8457","0.1367","1.2686"
"2022-02-17","0.9139","1.3795","0.2003","1.4427","1.7295","0.01104","0.06253","0.8508","0.1359","1.2695"
"2022-02-18","0.9151","1.3829","0.2013","1.4434","1.7313","0.01107","0.06275","0.8534","0.1359","1.2734"
"2022-02-22","0.9198","1.3842","0.2014","1.4448","1.7302","0.01108","0.06277","0.8590","0.1365","1.2743"
"2022-02-23","0.9221","1.3853","0.2014","1.4397","1.7247","0.01105","0.06285","0.8628","0.1359","1.2718"
"2022-02-24","0.9169","1.3869","0.2028","1.4328","1.7145","0.01113","0.06222","0.8560","0.1341","1.2832"
"2022-02-25","0.9206","1.3748","0.2018","1.4335","1.7080","0.01103","0.06244","0.8590","0.1352","1.2747"
"2022-02-28","0.9203","1.3824","0.2012","1.4238","1.7024","0.01103","0.06206","0.8579","0.1341","1.2698"
"2022-03-01","0.9222","1.3826","0.2013","1.4143","1.6959","0.01107","0.06178","0.8592","0.1321","1.2708"
"2022-03-02","0.9224","1.3750","0.2004","1.4066","1.6919","0.01097","0.06128","0.8586","0.1307","1.2668"
"2022-03-03","0.9275","1.3771","0.2004","1.4012","1.6908","0.01096","0.06125","0.8603","0.1299","1.2664"
"2022-03-04","0.9381","1.3878","0.2018","1.3923","1.6869","0.01109","0.06103","0.8728","0.1292","1.2750"
"2022-03-07","0.9374","1.3798","0.2021","1.3897","1.6778","0.01107","0.06021","0.8734","0.1280","1.2773"
"2022-03-08","0.9360","1.3852","0.2036","1.4031","1.6870","0.01113","0.06023","0.8775","0.1294","1.2867"
"2022-03-09","0.9390","1.3833","0.2029","1.4173","1.6886","0.01107","0.06115","0.8775","0.1323","1.2821"
"2022-03-10","0.9397","1.3745","0.2021","1.4067","1.6765","0.01101","0.06091","0.8768","0.1321","1.2776"
"2022-03-11","0.9299","1.3629","0.2007","1.3920","1.6616","0.01086","0.06074","0.8681","0.1309","1.2720"
"2022-03-14","0.9234","1.3651","0.2007","1.4010","1.6664","0.01083","0.06115","0.8663","0.1331","1.2777"
"2022-03-15","0.9221","1.3609","0.2009","1.4039","1.6715","0.01083","0.06137","0.8668","0.1332","1.2803"
"2022-03-16","0.9228","1.3509","0.2003","1.3994","1.6664","0.01074","0.06142","0.8661","0.1344","1.2721"
"2022-03-17","0.9319","1.3501","0.1993","1.4031","1.6620","0.01067","0.06151","0.8698","0.1344","1.2651"
"2022-03-18","0.9335","1.3508","0.1983","1.3930","1.6606","0.01059","0.06178","0.8702","0.1337","1.2617"
"2022-03-21","0.9322","1.3520","0.1981","1.3894","1.6594","0.01056","0.06191","0.8678","0.1332","1.2593"
"2022-03-22","0.9372","1.3497","0.1978","1.3879","1.6682","0.01043","0.06206","0.8748","0.1334","1.2588"
"2022-03-23","0.9411","1.3481","0.1973","1.3822","1.6595","0.01039","0.06224","0.8752","0.1330","1.2571"
"2022-03-24","0.9413","1.3473","0.1970","1.3790","1.6540","0.01028","0.06228","0.8723","0.1333","1.2545"
"2022-03-25","0.9396","1.3449","0.1964","1.3751","1.6494","0.01025","0.06258","0.8702","0.1329","1.2502"
"2022-03-28","0.9394","1.3413","0.1968","1.3767","1.6419","0.01015","0.06236","0.8654","0.1318","1.2541"
"2022-03-29","0.9376","1.3425","0.1965","1.3881","1.6403","0.01019","0.06264","0.8654","0.1344","1.2509"
"2022-03-30","0.9371","1.3499","0.1964","1.3906","1.6397","0.01023","0.06274","0.8703","0.1346","1.2470"
"2022-03-31","0.9364","1.3542","0.1971","1.3853","1.6417","0.01028","0.06278","0.8670","0.1336","1.2496"
"2022-04-01","0.9382","1.3514","0.1966","1.3816","1.6399","0.01020","0.06308","0.8653","0.1336","1.2512"
"2022-04-04","0.9411","1.3485","0.1963","1.3718","1.6376","0.01017","0.06314","0.8687","0.1326","1.2490"
"2022-04-05","0.9474","1.3419","0.1957","1.3610","1.6322","0.01010","0.06259","0.8689","0.1324","1.2451"
"2022-04-06","0.9430","1.3408","0.1967","1.3648","1.6360","0.01010","0.06230","0.8669","0.1324","1.2509"
"2022-04-07","0.9410","1.3482","0.1978","1.3713","1.6445","0.01015","0.06249","0.8673","0.1331","1.2584"
"2022-04-08","0.9383","1.3470","0.1978","1.3680","1.6393","0.01012","0.06262","0.8615","0.1331","1.2589"
"2022-04-11","0.9372","1.3543","0.1981","1.3741","1.6446","0.01005","0.06314","0.8622","0.1332","1.2621"
"2022-04-12","0.9426","1.3554","0.1982","1.3695","1.6435","0.01007","0.06362","0.8667","0.1329","1.2617"
"2022-04-13","0.9364","1.3496","0.1980","1.3690","1.6466","0.01003","0.06372","0.8549","0.1326","1.2607"
"2022-04-14","0.9351","1.3385","0.1976","1.3635","1.6472","0.01001","0.06311","0.8558","0.1323","1.2601"
"2022-04-18","0.9284","1.3367","0.1982","1.3614","1.6428","0.009950","0.06334","0.8488","0.1316","1.2618"
"2022-04-19","0.9307","1.3307","0.1975","1.3625","1.6413","0.009810","0.06306","0.8498","0.1320","1.2624"
"2022-04-20","0.9305","1.3189","0.1948","1.3560","1.6319","0.009780","0.06243","0.8500","0.1323","1.2502"
"2022-04-21","0.9263","1.3163","0.1943","1.3604","1.6340","0.009760","0.06215","0.8460","0.1323","1.2529"
"2022-04-22","0.9223","1.3271","0.1954","1.3714","1.6325","0.009880","0.06261","0.8438","0.1333","1.2702"
"2022-04-25","0.9135","1.3320","0.1945","1.3675","1.6240","0.009980","0.06296","0.8429","0.1315","1.2758"
"2022-04-26","0.9164","1.3328","0.1952","1.3640","1.6160","0.01004","0.06288","0.8439","0.1307","1.2797"
"2022-04-27","0.9144","1.3243","0.1956","1.3540","1.6096","0.01000","0.06278","0.8401","0.1303","1.2828"
"2022-04-28","0.9093","1.3193","0.1937","1.3477","1.5972","0.009800","0.06253","0.8313","0.1303","1.2829"
"2022-04-29","0.9100","1.3168","0.1937","1.3492","1.6080","0.009850","0.06283","0.8301","0.1306","1.2792"
"2022-05-02","0.9089","1.3198","0.1951","1.3556","1.6138","0.009910","0.06311","0.8289","0.1302","1.2895"
"2022-05-03","0.9123","1.3145","0.1944","1.3537","1.6077","0.009880","0.06321","0.8272","0.1303","1.2847"
